book_x,chapter_number,section_number,engaged,access,book_y,submit,learning_duration,learning_duration_rounded
College / Statistics and Data Science (ABC),12.0,1.0,1424.0,2023-04-22 08:34:17,College / Statistics and Data Science (ABC),2023-04-29 06:42:26,6 days 22:08:09,6
College / Statistics and Data Science (ABC),13.0,1.0,656712.0,2023-05-06 05:34:01,College / Statistics and Data Science (ABC),2023-05-06 07:01:59,0 days 01:27:58,0
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,4589.0,2023-04-04 20:44:37,College / Advanced Statistics and Data Science (ABCD),2023-04-08 03:12:27,3 days 06:27:50,3
College / Advanced Statistics and Data Science (ABCD),2.0,1.0,62.0,2023-04-08 03:12:44,College / Advanced Statistics and Data Science (ABCD),2023-04-10 14:24:58,2 days 11:12:14,2
College / Advanced Statistics and Data Science (ABCD),3.0,1.0,4681.0,2023-04-14 16:39:25,College / Advanced Statistics and Data Science (ABCD),2023-04-15 23:17:09,1 days 06:37:44,1
College / Advanced Statistics and Data Science (ABCD),4.0,2.0,2100.0,2023-04-15 22:44:07,College / Advanced Statistics and Data Science (ABCD),2023-04-16 02:38:20,0 days 03:54:13,0
College / Advanced Statistics and Data Science (ABCD),5.0,2.0,39.0,2023-04-20 04:24:13,College / Advanced Statistics and Data Science (ABCD),2023-04-20 06:01:12,0 days 01:36:59,0
College / Advanced Statistics and Data Science (ABCD),6.0,1.0,607.0,2023-04-29 19:21:11,College / Advanced Statistics and Data Science (ABCD),2023-04-30 04:24:25,0 days 09:03:14,0
College / Advanced Statistics and Data Science (ABCD),8.0,1.0,2928.0,2023-05-09 21:00:35,College / Advanced Statistics and Data Science (ABCD),2023-05-10 09:33:35,0 days 12:33:00,0
College / Advanced Statistics and Data Science (ABCD),9.0,1.0,346.0,2023-05-19 23:40:05,College / Advanced Statistics and Data Science (ABCD),2023-05-20 06:09:45,0 days 06:29:40,0
College / Advanced Statistics and Data Science (ABCD),10.0,1.0,308.0,2023-05-24 04:41:00,College / Advanced Statistics and Data Science (ABCD),2023-05-27 06:23:03,3 days 01:42:03,3
College / Advanced Statistics and Data Science (ABCD),11.0,1.0,5.0,2023-05-30 17:32:37,College / Advanced Statistics and Data Science (ABCD),2023-06-01 15:20:58,1 days 21:48:21,1
College / Advanced Statistics and Data Science (ABCD),12.0,1.0,1972.0,2023-06-06 21:15:30,College / Advanced Statistics and Data Science (ABCD),2023-06-09 06:16:13,2 days 09:00:43,2
College / Statistics and Data Science (ABC),1.0,3.0,4662.0,2023-04-02 17:10:36,College / Statistics and Data Science (ABC),2023-04-03 02:46:17,0 days 09:35:41,0
College / Statistics and Data Science (ABC),2.0,1.0,7247.0,2023-04-03 02:46:26,College / Statistics and Data Science (ABC),2023-04-04 02:32:28,0 days 23:46:02,0
College / Statistics and Data Science (ABC),3.0,1.0,887.0,2023-04-06 03:00:49,College / Statistics and Data Science (ABC),2023-04-08 05:28:34,2 days 02:27:45,2
College / Statistics and Data Science (ABC),4.0,1.0,2943.0,2023-04-13 17:53:06,College / Statistics and Data Science (ABC),2023-04-16 02:41:00,2 days 08:47:54,2
College / Statistics and Data Science (ABC),5.0,1.0,3953.0,2023-04-22 04:27:19,College / Statistics and Data Science (ABC),2023-04-22 06:34:58,0 days 02:07:39,0
College / Statistics and Data Science (ABC),6.0,1.0,1896.0,2023-05-01 03:50:37,College / Statistics and Data Science (ABC),2023-05-01 06:12:25,0 days 02:21:48,0
College / Statistics and Data Science (ABC),8.0,1.0,1355.0,2023-05-08 04:07:24,College / Statistics and Data Science (ABC),2023-05-10 03:33:17,1 days 23:25:53,1
College / Statistics and Data Science (ABC),9.0,1.0,1152.0,2023-05-11 17:29:01,College / Statistics and Data Science (ABC),2023-05-11 19:35:16,0 days 02:06:15,0
College / Statistics and Data Science (ABC),10.0,1.0,1689.0,2023-05-19 22:33:51,College / Statistics and Data Science (ABC),2023-05-20 20:17:24,0 days 21:43:33,0
College / Statistics and Data Science (ABC),11.0,1.0,4649.0,2023-05-20 20:17:28,College / Statistics and Data Science (ABC),2023-05-29 23:43:23,9 days 03:25:55,9
College / Statistics and Data Science (ABC),12.0,1.0,393330.0,2023-06-05 17:09:32,College / Statistics and Data Science (ABC),2023-06-05 18:17:24,0 days 01:07:52,0
College / Statistics and Data Science (ABC),13.0,1.0,25671.0,2023-06-05 18:18:02,College / Statistics and Data Science (ABC),2023-06-05 19:07:43,0 days 00:49:41,0
College / Statistics and Data Science (ABC),1.0,3.0,828.0,2023-06-18 22:25:56,College / Statistics and Data Science (ABC),2023-06-18 23:39:13,0 days 01:13:17,0
College / Statistics and Data Science (ABC),2.0,1.0,0.0,2023-06-18 23:36:06,College / Statistics and Data Science (ABC),2023-06-20 05:11:46,1 days 05:35:40,1
College / Statistics and Data Science (ABC),3.0,1.0,5.0,2023-06-20 15:43:09,College / Statistics and Data Science (ABC),2023-06-21 05:13:36,0 days 13:30:27,0
College / Statistics and Data Science (ABC),4.0,1.0,0.0,2023-06-21 05:14:44,College / Statistics and Data Science (ABC),2023-06-28 19:07:50,7 days 13:53:06,7
College / Statistics and Data Science (ABC),5.0,1.0,1584.0,2023-06-27 15:05:14,College / Statistics and Data Science (ABC),2023-07-07 06:41:37,9 days 15:36:23,9
College / Statistics and Data Science (ABC),6.0,1.0,338.0,2023-06-29 01:03:55,College / Statistics and Data Science (ABC),2023-07-01 03:57:40,2 days 02:53:45,2
College / Statistics and Data Science (ABC),8.0,1.0,63.0,2023-07-06 04:01:17,College / Statistics and Data Science (ABC),2023-07-07 05:17:24,1 days 01:16:07,1
College / Statistics and Data Science (ABC),9.0,1.0,26.0,2023-07-10 22:01:57,College / Statistics and Data Science (ABC),2023-07-12 06:34:20,1 days 08:32:23,1
College / Statistics and Data Science (ABC),10.0,1.0,0.0,2023-07-15 05:02:44,College / Statistics and Data Science (ABC),2023-07-16 06:30:15,1 days 01:27:31,1
College / Statistics and Data Science (ABC),11.0,1.0,0.0,2023-07-18 06:05:08,College / Statistics and Data Science (ABC),2023-07-19 07:52:53,1 days 01:47:45,1
College / Statistics and Data Science (ABC),12.0,1.0,3951.0,2023-07-19 22:22:23,College / Statistics and Data Science (ABC),2023-07-22 03:37:06,2 days 05:14:43,2
College / Statistics and Data Science (ABC),13.0,1.0,204764.0,2023-07-22 03:47:42,College / Statistics and Data Science (ABC),2023-07-22 03:50:49,0 days 00:03:07,0
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,14778.0,2023-01-09 22:42:40,College / Advanced Statistics and Data Science (ABCD),2023-01-10 05:30:08,0 days 06:47:28,0
College / Advanced Statistics and Data Science (ABCD),2.0,1.0,33.0,2023-01-10 05:30:13,College / Advanced Statistics and Data Science (ABCD),2023-01-12 20:59:19,2 days 15:29:06,2
College / Advanced Statistics and Data Science (ABCD),3.0,1.0,1281.0,2023-01-12 05:59:55,College / Advanced Statistics and Data Science (ABCD),2023-01-17 05:49:48,4 days 23:49:53,4
College / Advanced Statistics and Data Science (ABCD),4.0,1.0,18798.0,2023-01-17 05:49:52,College / Advanced Statistics and Data Science (ABCD),2023-01-24 09:09:32,7 days 03:19:40,7
College / Advanced Statistics and Data Science (ABCD),5.0,1.0,1269.0,2023-01-24 09:08:37,College / Advanced Statistics and Data Science (ABCD),2023-02-08 22:01:52,15 days 12:53:15,15
College / Advanced Statistics and Data Science (ABCD),6.0,1.0,2.0,2023-02-08 22:02:08,College / Advanced Statistics and Data Science (ABCD),2023-02-13 03:24:44,4 days 05:22:36,4
College / Advanced Statistics and Data Science (ABCD),8.0,1.0,335.0,2023-02-20 20:28:56,College / Advanced Statistics and Data Science (ABCD),2023-03-05 19:51:37,12 days 23:22:41,12
College / Advanced Statistics and Data Science (ABCD),9.0,1.0,279.0,2023-02-27 15:30:18,College / Advanced Statistics and Data Science (ABCD),2023-03-05 21:10:36,6 days 05:40:18,6
College / Advanced Statistics and Data Science (ABCD),10.0,1.0,442.0,2023-03-05 21:16:14,College / Advanced Statistics and Data Science (ABCD),2023-03-05 23:15:51,0 days 01:59:37,0
College / Advanced Statistics and Data Science (ABCD),11.0,1.0,571.0,2023-03-05 21:50:52,College / Advanced Statistics and Data Science (ABCD),2023-03-16 20:04:20,10 days 22:13:28,10
College / Advanced Statistics and Data Science (ABCD),12.0,1.0,191.0,2023-03-13 19:15:38,College / Advanced Statistics and Data Science (ABCD),2023-03-27 19:31:59,14 days 00:16:21,14
College / Advanced Statistics and Data Science (ABCD),13.0,1.0,3810.0,2023-03-24 01:31:54,College / Advanced Statistics and Data Science (ABCD),2023-03-30 03:23:02,6 days 01:51:08,6
College / Advanced Statistics and Data Science (ABCD),14.0,1.0,624.0,2023-03-30 03:19:49,College / Advanced Statistics and Data Science (ABCD),2023-04-10 19:25:06,11 days 16:05:17,11
College / Advanced Statistics and Data Science (ABCD),15.0,1.0,211.0,2023-04-06 03:40:04,College / Advanced Statistics and Data Science (ABCD),2023-04-12 02:26:36,5 days 22:46:32,5
College / Advanced Statistics and Data Science (ABCD),16.0,1.0,9742.0,2023-04-12 02:26:53,College / Advanced Statistics and Data Science (ABCD),2023-04-12 21:39:52,0 days 19:12:59,0
College / Statistics and Data Science (ABC),1.0,3.0,8348.0,2023-03-20 03:04:22,College / Statistics and Data Science (ABC),2023-03-20 18:09:54,0 days 15:05:32,0
College / Statistics and Data Science (ABC),3.0,2.0,35867.0,2023-03-20 22:13:41,College / Statistics and Data Science (ABC),2023-03-20 22:14:00,0 days 00:00:19,0
College / Statistics and Data Science (ABC),5.0,11.0,143520.0,2023-03-20 22:35:54,College / Statistics and Data Science (ABC),2023-03-20 22:38:06,0 days 00:02:12,0
College / Statistics and Data Science (ABC),6.0,1.0,1920.0,2023-02-06 18:30:03,College / Statistics and Data Science (ABC),2023-03-20 03:23:31,41 days 08:53:28,41
College / Statistics and Data Science (ABC),8.0,1.0,1003.0,2023-04-10 18:18:33,College / Statistics and Data Science (ABC),2023-05-15 00:09:09,34 days 05:50:36,34
College / Statistics and Data Science (ABC),9.0,1.0,9651.0,2023-04-24 18:19:26,College / Statistics and Data Science (ABC),2023-05-15 00:21:41,20 days 06:02:15,20
College / Statistics and Data Science (ABC),10.0,1.0,2080.0,2023-05-15 00:22:05,College / Statistics and Data Science (ABC),2023-05-15 00:30:27,0 days 00:08:22,0
College / Statistics and Data Science (ABC),11.0,4.0,43386.0,2023-05-15 16:59:25,College / Statistics and Data Science (ABC),2023-05-15 17:01:14,0 days 00:01:49,0
College / Statistics and Data Science (ABC),12.0,3.0,71160.0,2023-05-15 17:01:46,College / Statistics and Data Science (ABC),2023-05-15 17:17:15,0 days 00:15:29,0
College / Statistics and Data Science (ABC),1.0,3.0,6638.0,2023-01-25 22:38:57,College / Statistics and Data Science (ABC),2023-01-30 19:53:41,4 days 21:14:44,4
College / Statistics and Data Science (ABC),2.0,1.0,299.0,2023-01-30 23:21:57,College / Statistics and Data Science (ABC),2023-02-11 16:45:05,11 days 17:23:08,11
College / Statistics and Data Science (ABC),3.0,1.0,883.0,2023-02-15 18:12:18,College / Statistics and Data Science (ABC),2023-02-20 03:26:13,4 days 09:13:55,4
College / Statistics and Data Science (ABC),4.0,1.0,1553.0,2023-03-07 23:04:34,College / Statistics and Data Science (ABC),2023-03-11 01:36:59,3 days 02:32:25,3
College / Statistics and Data Science (ABC),5.0,1.0,7081.0,2023-03-15 01:41:06,College / Statistics and Data Science (ABC),2023-03-22 21:31:46,7 days 19:50:40,7
College / Statistics and Data Science (ABC),6.0,1.0,4141.0,2023-04-12 01:00:43,College / Statistics and Data Science (ABC),2023-04-12 21:31:55,0 days 20:31:12,0
College / Statistics and Data Science (ABC),8.0,1.0,528.0,2023-04-19 18:34:00,College / Statistics and Data Science (ABC),2023-05-03 02:05:13,13 days 07:31:13,13
College / Statistics and Data Science (ABC),9.0,1.0,370.0,2023-05-03 02:05:19,College / Statistics and Data Science (ABC),2023-05-15 01:44:06,11 days 23:38:47,11
College / Statistics and Data Science (ABC),1.0,3.0,18836.0,2023-01-24 04:53:04,College / Statistics and Data Science (ABC),2023-01-29 20:26:24,5 days 15:33:20,5
College / Statistics and Data Science (ABC),2.0,1.0,94236.0,2023-01-21 17:53:07,College / Statistics and Data Science (ABC),2023-02-27 18:40:42,37 days 00:47:35,37
College / Statistics and Data Science (ABC),3.0,1.0,48999.0,2023-02-08 01:16:49,College / Statistics and Data Science (ABC),2023-02-27 18:52:46,19 days 17:35:57,19
College / Statistics and Data Science (ABC),4.0,1.0,50217.0,2023-02-15 01:01:12,College / Statistics and Data Science (ABC),2023-02-27 19:04:31,12 days 18:03:19,12
College / Statistics and Data Science (ABC),5.0,1.0,287151.0,2023-03-07 21:45:38,College / Statistics and Data Science (ABC),2023-03-13 04:56:45,5 days 07:11:07,5
College / Statistics and Data Science (ABC),6.0,8.0,202760.0,2023-03-22 03:50:03,College / Statistics and Data Science (ABC),2023-03-22 04:25:52,0 days 00:35:49,0
College / Statistics and Data Science (ABC),1.0,3.0,4797.0,2023-06-28 05:11:00,College / Statistics and Data Science (ABC),2023-06-29 06:03:50,1 days 00:52:50,1
College / Statistics and Data Science (ABC),2.0,1.0,956.0,2023-06-29 06:03:59,College / Statistics and Data Science (ABC),2023-06-30 18:19:26,1 days 12:15:27,1
College / Statistics and Data Science (ABC),3.0,1.0,85127.0,2023-06-30 18:19:35,College / Statistics and Data Science (ABC),2023-07-01 06:49:11,0 days 12:29:36,0
College / Statistics and Data Science (ABC),4.0,1.0,273.0,2023-06-30 22:58:39,College / Statistics and Data Science (ABC),2023-07-01 06:45:23,0 days 07:46:44,0
College / Statistics and Data Science (ABC),5.0,1.0,9158.0,2023-07-04 08:46:40,College / Statistics and Data Science (ABC),2023-07-05 22:07:55,1 days 13:21:15,1
College / Statistics and Data Science (ABC),6.0,1.0,1773.0,2023-07-05 22:08:01,College / Statistics and Data Science (ABC),2023-07-07 06:44:19,1 days 08:36:18,1
College / Statistics and Data Science (ABC),8.0,1.0,183074.0,2023-07-11 21:52:53,College / Statistics and Data Science (ABC),2023-07-11 22:18:22,0 days 00:25:29,0
College / Statistics and Data Science (ABC),9.0,1.0,2719.0,2023-07-13 06:51:02,College / Statistics and Data Science (ABC),2023-07-13 20:05:16,0 days 13:14:14,0
College / Statistics and Data Science (ABC),10.0,1.0,4019.0,2023-07-13 20:00:33,College / Statistics and Data Science (ABC),2023-07-18 10:34:15,4 days 14:33:42,4
College / Statistics and Data Science (ABC),11.0,1.0,1450.0,2023-07-18 10:34:19,College / Statistics and Data Science (ABC),2023-07-25 05:03:59,6 days 18:29:40,6
College / Statistics and Data Science (ABC),12.0,1.0,12708.0,2023-07-25 05:04:10,College / Statistics and Data Science (ABC),2023-07-27 09:33:19,2 days 04:29:09,2
College / Statistics and Data Science (ABC),13.0,1.0,4075.0,2023-07-30 23:53:29,College / Statistics and Data Science (ABC),2023-08-01 01:36:31,1 days 01:43:02,1
College / Statistics and Data Science (ABC),1.0,3.0,430.0,2023-01-25 21:14:57,College / Statistics and Data Science (ABC),2023-02-01 21:29:15,7 days 00:14:18,7
College / Statistics and Data Science (ABC),2.0,1.0,602.0,2023-02-01 20:53:05,College / Statistics and Data Science (ABC),2023-02-14 00:31:22,12 days 03:38:17,12
College / Statistics and Data Science (ABC),3.0,1.0,1499.0,2023-02-13 20:58:00,College / Statistics and Data Science (ABC),2023-02-25 06:51:03,11 days 09:53:03,11
College / Statistics and Data Science (ABC),4.0,1.0,829.0,2023-03-01 21:10:58,College / Statistics and Data Science (ABC),2023-03-13 05:55:24,11 days 08:44:26,11
College / Statistics and Data Science (ABC),5.0,1.0,6526.0,2023-03-13 20:00:00,College / Statistics and Data Science (ABC),2023-03-25 06:44:30,11 days 10:44:30,11
College / Statistics and Data Science (ABC),6.0,1.0,399.0,2023-03-25 06:44:37,College / Statistics and Data Science (ABC),2023-04-12 20:15:00,18 days 13:30:23,18
College / Statistics and Data Science (ABC),8.0,1.0,34874.0,2023-04-21 23:45:00,College / Statistics and Data Science (ABC),2023-04-28 23:24:35,6 days 23:39:35,6
College / Statistics and Data Science (ABC),9.0,1.0,765.0,2023-04-28 23:24:39,College / Statistics and Data Science (ABC),2023-05-10 19:38:38,11 days 20:13:59,11
College / Statistics and Data Science (ABC),1.0,3.0,1230.0,2023-01-23 20:20:58,College / Statistics and Data Science (ABC),2023-01-25 17:57:55,1 days 21:36:57,1
College / Statistics and Data Science (ABC),4.0,3.0,72213.0,2023-05-16 00:01:53,College / Statistics and Data Science (ABC),2023-05-16 00:02:52,0 days 00:00:59,0
College / Statistics and Data Science (ABC),5.0,12.0,1782.0,2023-01-26 21:53:13,College / Statistics and Data Science (ABC),2023-01-26 22:26:55,0 days 00:33:42,0
College / Statistics and Data Science (ABC),6.0,1.0,1011.0,2023-02-06 17:10:14,College / Statistics and Data Science (ABC),2023-02-23 05:01:05,16 days 11:50:51,16
College / Statistics and Data Science (ABC),8.0,1.0,875.0,2023-04-03 16:33:26,College / Statistics and Data Science (ABC),2023-04-11 03:16:11,7 days 10:42:45,7
College / Statistics and Data Science (ABC),9.0,1.0,725.0,2023-04-18 21:00:33,College / Statistics and Data Science (ABC),2023-05-01 16:45:30,12 days 19:44:57,12
College / Statistics and Data Science (ABC),10.0,2.0,55076.0,2023-05-02 23:31:10,College / Statistics and Data Science (ABC),2023-05-03 02:26:43,0 days 02:55:33,0
College / Statistics and Data Science (ABC),11.0,4.0,275542.0,2023-05-03 22:29:30,College / Statistics and Data Science (ABC),2023-05-09 01:16:13,5 days 02:46:43,5
College / Statistics and Data Science (ABC),12.0,3.0,630747.0,2023-05-09 01:16:40,College / Statistics and Data Science (ABC),2023-05-09 01:44:47,0 days 00:28:07,0
College / Statistics and Data Science (ABC),1.0,3.0,1488.0,2023-01-31 05:59:17,College / Statistics and Data Science (ABC),2023-02-28 02:44:22,27 days 20:45:05,27
College / Statistics and Data Science (ABC),2.0,1.0,1642.0,2023-01-31 08:04:17,College / Statistics and Data Science (ABC),2023-02-28 05:32:22,27 days 21:28:05,27
College / Statistics and Data Science (ABC),3.0,1.0,38187.0,2023-02-10 03:00:29,College / Statistics and Data Science (ABC),2023-02-28 11:34:18,18 days 08:33:49,18
